V1,instution,city,zip,state_abbr,LOCALE,LATITUDE,LONGITUDE,urban_type,urban_description,vector_name,state_name,state_name_included,city_name_included
5101,Advanced Training Institute,Las Vegas,89118-1519,NV,12,36.09589,-115.206821,City,Midsize,,Nevada,FALSE,FALSE
5102,Shepherds Theological Seminary,Cary,27518-9316,NC,12,35.744334,-78.742623,City,Midsize,,North Carolina,FALSE,FALSE
5103,Taylor Andrews Academy of Hair Design-West Jordan,West Jordan,84088-6577,UT,21,40.586803,-111.934309,Suburb,Large,,Utah,FALSE,TRUE
5104,Santa Ana Beauty Academy,Santa Ana,92705-7820,CA,11,33.766402,-117.835205,City,Large,,California,FALSE,TRUE
5105,Manna University,Fayetteville,28314-2343,NC,12,35.058616,-78.961305,City,Midsize,,North Carolina,FALSE,FALSE
5106,Evolve Beauty Academy,Washing,63090,MO,32,38.551723,-91.013977,Town,Distant,,Missouri,FALSE,FALSE
5107,Aveda Institute-New Mexico,Albuquerque,87104-1160,NM,11,35.091873,-106.667464,City,Large,,New Mexico,TRUE,FALSE
5108,American Trade School,Saint Ann,63074-1807,MO,21,38.72876,-90.380141,Suburb,Large,,Missouri,FALSE,FALSE
5109,Estelle Skin Care and Spa Institute,Skokie,60077-9945,IL,13,42.06358,-87.747041,City,Small,,Illinois,FALSE,FALSE
5110,Paul Mitchell the School-Honolulu,Honolulu,96816-2433,HI,11,21.28206,-157.800461,City,Large,,Hawaii,FALSE,TRUE
5111,Elite Cosmetology School,PALM DESERT,92260,CA,32,34.121188,-116.435531,Town,Distant,,California,FALSE,FALSE
5112,American Technical Institute,Bayamon,00957-0000,PR,12,18.379307,-66.184489,City,Midsize,,NA,NA,FALSE
5113,Bergin University of Canine Studies,Penngrove,94951,CA,23,38.3032182,-122.681602,Suburb,Small,,California,FALSE,FALSE
5114,Aveda Institute-Boise,Boise,83704-4406,ID,12,43.620545,-116.309994,City,Midsize,,Idaho,FALSE,TRUE
5115,Pima Medical Institute-Aurora,Aurora,80012-0000,CO,11,39.6956,-104.831481,City,Large,,Colorado,FALSE,TRUE
5116,Capilo School of Hair Design,Augusta,04330-0000,ME,32,44.317693,-69.777717,Town,Distant,,Maine,FALSE,FALSE
5117,Pure Aesthetics Natural Skincare School,Tucson,85716-3823,AZ,11,32.23572,-110.929841,City,Large,,Arizona,FALSE,FALSE
5118,Lindsey Institute of Cosmetology,Bowling Green,42103-8036,KY,13,36.947279,-86.420808,City,Small,,Kentucky,FALSE,FALSE
5119,Buckner Barber School,Dallas,75217-1775,TX,11,32.737175,-96.684709,City,Large,,Texas,FALSE,FALSE
5120,Simmons College of Kentucky,Louisville,40203-3322,KY,11,38.239519,-85.764811,City,Large,,Kentucky,TRUE,FALSE
5121,Atelier Esthetique Institute of Esthetics,New York,10001,NY,11,40.746376,-73.995669,City,Large,,New York,FALSE,FALSE
5122,Advanced College of Cosmetology,Waupun,53963-0000,WI,32,43.632848,-88.736198,Town,Distant,,Wisconsin,FALSE,FALSE
5123,North American University,Stafford,77477-0000,TX,21,29.646303,-95.588338,Suburb,Large,,Texas,FALSE,FALSE
5124,United Beauty College,Denver,80219,CO,11,39.68573,-105.025463,City,Large,,Colorado,FALSE,FALSE
5125,Cinta Aveda Institute,San Francisco,94108-3204,CA,11,37.790935,-122.404307,City,Large,,California,FALSE,FALSE
5126,Long Island Nail Skin & Hair Institute,Levittown,11756-1316,NY,21,40.725914,-73.499036,Suburb,Large,,New York,FALSE,FALSE
5127,Keser Torah-Mayan Hatalmud,Lakewood,08701-2758,NJ,21,40.098369,-74.17029,Suburb,Large,,New Jersey,FALSE,FALSE
5128,Southern California Health Institute,North Hollywood,91601,CA,11,34.173485,-118.370014,City,Large,,California,TRUE,FALSE
5129,Best Care College,East Orange,07018-1703,NJ,21,40.765332,-74.221116,Suburb,Large,,New Jersey,FALSE,FALSE
5130,First Class Cosmetology School,Beloit,53511-0000,WI,13,42.49901,-89.036231,City,Small,,Wisconsin,FALSE,FALSE
5131,Millennia Atlantic University,Doral,33178-2369,FL,13,25.808134,-80.352717,City,Small,,Florida,FALSE,FALSE
5132,Abcott Institute,Southfield,48075-5227,MI,13,42.446331,-83.210617,City,Small,,Michigan,FALSE,FALSE
5133,The Salon Professional Academy-Kenosha,Kenosha,53142-4950,WI,22,42.55804,-87.853088,Suburb,Midsize,,Wisconsin,FALSE,TRUE
5134,Paul Mitchell the School-Indianapolis,Indianapolis,46227-6252,IN,11,39.640007,-86.127361,City,Large,,Indiana,TRUE,TRUE
5135,Taylor Andrews Academy-St George,St. George,84790,UT,13,37.101622,-113.533821,City,Small,,Utah,FALSE,FALSE
5136,Protege Academy,East Lansing,48823-8660,MI,21,42.724862,-84.452903,Suburb,Large,,Michigan,FALSE,FALSE
5137,Colorado Academy of Veterinary Technology,Colorado Springs,80906-4944,CO,11,38.794277,-104.790429,City,Large,,Colorado,TRUE,FALSE
5138,Northeast Technical Institute,Scarborough,04074-0000,ME,22,43.608171,-70.314892,Suburb,Midsize,,Maine,FALSE,FALSE
5139,Elite School of Cosmetology,Norwalk,44857-2714,OH,32,41.233614,-82.60795,Town,Distant,,Ohio,FALSE,FALSE
5140,Paul Mitchell the School-Las Vegas,Las Vegas,89123-8014,NV,11,36.016734,-115.117034,City,Large,,Nevada,FALSE,TRUE
5141,Summit Salon Academy-Kokomo,Kokomo,46901-6248,IN,13,40.474971,-86.106111,City,Small,,Indiana,FALSE,TRUE
5142,Florida Academy,Fort Myers,33966-1155,FL,13,26.608576,-81.825149,City,Small,,Florida,TRUE,FALSE
5143,Institute for Doctoral Studies in the Visual Arts,Portland,04102-0000,ME,13,43.65405,-70.272161,City,Small,,Maine,FALSE,FALSE
5144,State Career College,Gurnee,60061,IL,21,42.370787,-87.870502,Suburb,Large,,Illinois,FALSE,FALSE
5145,Academy for Salon Professionals,Northridge,91324,CA,11,34.23396,-118.558215,City,Large,,California,FALSE,FALSE
5146,Paul Mitchell the School-Spokane,Spokane Valley,99037-5041,WA,12,47.658368,-117.19893,City,Midsize,,Washington,FALSE,FALSE
5147,International College of Beauty Arts & Sciences,Los Angeles,90039-1012,CA,11,34.148057,-118.273227,City,Large,,California,FALSE,FALSE
5148,The Salon Professional Academy,Plainfield,60586,IL,21,41.540252,-88.203774,Suburb,Large,,Illinois,FALSE,FALSE
5149,John Paul the Great Catholic University,Escondido,92025,CA,21,33.12085,-117.082401,Suburb,Large,,California,FALSE,FALSE
5150,University of Connecticut-Hartford Campus,Hartford,06103,CT,12,41.762673,-72.672175,City,Midsize,,Connecticut,TRUE,TRUE
5151,Ottawa University-Surprise,Surprise,85374,AZ,21,33.628923,-112.368233,Suburb,Large,,Arizona,FALSE,TRUE
5152,Chamberlain University-Missouri,St. Louis,63146,MO,21,38.701907,-90.436283,Suburb,Large,,Missouri,TRUE,FALSE
5153,Chamberlain University-Texas,Houston,77041,TX,11,29.838386,-95.560414,City,Large,,Texas,TRUE,FALSE
5154,Continental School of Beauty Culture-Mattydale,Mattydale,13211-1003,NY,21,43.105938,-76.147295,Suburb,Large,,New York,FALSE,TRUE
5155,Carrington College-Ontario,Ontario,91764,CA,12,34.068584,-117.55038,City,Midsize,,California,FALSE,TRUE
5156,Paul Mitchell the School-Columbia,West Columbia,29169,SC,12,33.997804,-81.039954,City,Midsize,,South Carolina,FALSE,FALSE
5157,Paul Mitchell the School-Charleston,North Charleston,29418-6993,SC,12,32.874611,-80.022852,City,Midsize,,South Carolina,FALSE,FALSE
5158,Kenneth Shuler School of Cosmetology-Greenville,Greenville,29611-7553,SC,21,34.791087,-82.484519,Suburb,Large,,South Carolina,FALSE,TRUE
5159,Northwest College-Eugene,Springfield,97477,OR,13,44.078014,-123.046328,City,Small,,Oregon,FALSE,FALSE
5160,Northwest College-Tualatin,Tualatin,97062-9462,OR,21,45.382946,-122.762464,Suburb,Large,,Oregon,FALSE,TRUE
5161,San Joaquin Valley College-Hanford Classroom,Hanford,93230-4523,CA,13,36.32604,-119.647869,City,Small,,California,FALSE,TRUE
5162,CET-Soledad,Soledad,93960-2996,CA,32,36.41456,-121.316599,Town,Distant,,California,FALSE,TRUE
5163,UEI College-Oceanside,Oceanside,92058-2321,CA,21,33.131561,-117.118524,Suburb,Large,,California,FALSE,TRUE
5164,Paul Mitchell the School-New Orleans,Metairie,70002-4705,LA,12,30.004827,-90.163276,City,Midsize,,Louisiana,FALSE,FALSE
5165,UEI College-Garden Grove,Garden Grove,92840-2409,CA,11,33.851393,-117.922969,City,Large,,California,FALSE,TRUE
5166,New England Tractor Trailer Training School of Massachusetts,North Andover,01845-1048,MA,21,42.730818,-71.115989,Suburb,Large,,Massachusetts,TRUE,FALSE
5167,Dewey University-Manati,Manati,00674-0000,PR,21,18.433307,-66.487333,Suburb,Large,,NA,NA,TRUE
5168,Allen School-Phoenix,Phoenix,85053-4064,AZ,11,33.629635,-112.11743,City,Large,,Arizona,FALSE,TRUE
5169,Oklahoma Technical College,Tulsa,74145-1122,OK,11,36.098687,-95.905011,City,Large,,Oklahoma,TRUE,FALSE
5170,Unitech Training Academy-Alexandria,Alexandria,71301,LA,13,31.265718,-92.460375,City,Small,,Louisiana,FALSE,TRUE
5171,Aveda Institute-Los Angeles,Los Angeles,90024-2808,CA,11,34.062797,-118.446566,City,Large,,California,FALSE,TRUE
5172,UEI College-Riverside,Riverside,92507-5344,CA,11,33.975392,-117.351755,City,Large,,California,FALSE,TRUE
5173,WellSpring School of Allied Health-Lawrence,Lawrence,66045-3073,KS,13,38.965848,-95.235123,City,Small,,Kansas,FALSE,TRUE
5174,Manuel and Theresa's School of Hair Design-Victoria,Victoria,77902-7076,TX,13,28.799901,-96.991589,City,Small,,Texas,FALSE,TRUE
5175,Tricoci University of Beauty Culture-Chicago NE,Chicago,60626-5232,IL,11,41.999802,-87.660911,City,Large,,Illinois,FALSE,TRUE
5176,Los Angeles Pacific University,San Dimas,91773-1741,CA,21,34.110723,-117.827484,Suburb,Large,,California,FALSE,FALSE
5177,Avalon Institute-Phoenix,Phoenix,85022,AZ,11,33.641761,-112.068,City,Large,,Arizona,FALSE,TRUE
5178,Avalon Institute-Layton,Layton,84041,UT,21,41.089919,-112.003639,Suburb,Large,,Utah,FALSE,TRUE
5179,Aveda Institute-Des Moines,West Des Moines,50266,IA,13,41.562675,-93.802586,City,Small,,Iowa,FALSE,FALSE
5180,Fortis Institute-Lawrenceville,Lawrenceville,08648,NJ,21,40.260811,-74.719102,Suburb,Large,,New Jersey,FALSE,TRUE
5181,Relay Graduate School of Education,New York,10004,NY,11,40.70563,-74.013948,City,Large,,New York,FALSE,FALSE
5182,Miller-Motte College-Macon,Macon,31210,GA,12,32.897821,-83.687065,City,Midsize,,Georgia,FALSE,TRUE
5183,South University-Savannah Online,Savannah,31406,GA,12,31.999481,-81.105531,City,Midsize,,Georgia,FALSE,TRUE
5184,San Joaquin Valley College-Temecula,Temecula,92590-5678,CA,12,33.525983,-117.166502,City,Midsize,,California,FALSE,TRUE
5185,Whitworth University-Adult Degree Programs,Spokane,99251,WA,21,47.751642,-117.411568,Suburb,Large,,Washington,FALSE,FALSE
5186,The Santa Barbara and Ventura Colleges of Law at Santa Barbara,Santa Barbara,93101,CA,13,34.424542,-119.70516,City,Small,,California,FALSE,TRUE
5187,Springfield College-Regional Online and Continuing Education,Springfield,01109,MA,12,42.1022,-72.556647,City,Midsize,,Massachusetts,FALSE,TRUE
5188,Marian Health Careers Center-Van Nuys Campus,Van Nuys,91411,CA,11,34.177483,-118.465561,City,Large,,California,FALSE,TRUE
5189,Milan Institute-Las Vegas,Las Vegas,89106-4031,NV,11,36.16159,-115.170333,City,Large,,Nevada,FALSE,TRUE
5190,Catholic Distance University,Charles Town,25414,WV,31,39.287311,-77.859242,Town,Fringe,,West Virginia,FALSE,FALSE
5191,New York School of Esthetics & Day Spa,white plains,10606-1207,NY,13,41.035422,-73.781183,City,Small,,New York,TRUE,FALSE
5192,Panache Academy of Beauty,Baraboo,53913-2596,WI,32,43.5762,-89.780047,Town,Distant,,Wisconsin,FALSE,FALSE
5193,Finger Lakes Health College of Nursing & Health Sciences,Geneva,14456-1651,NY,32,42.876429,-76.987844,Town,Distant,,New York,FALSE,FALSE
5194,ASI Career Institute,Turnersville,08012-1043,NJ,21,39.756604,-75.045442,Suburb,Large,,New Jersey,FALSE,FALSE
5195,Christine Valmy International School of Esthetics & Cosmetology,Pine Brook,07058-9589,NJ,21,40.868977,-74.358331,Suburb,Large,,New Jersey,FALSE,FALSE
5196,City College-Hollywood,Hollywood,33024-4045,FL,21,26.025173,-80.22004,Suburb,Large,,Florida,FALSE,TRUE
5197,Paul Mitchell the School-Arlington,Arlington,76018-6032,TX,11,32.680899,-97.107997,City,Large,,Texas,FALSE,TRUE
5198,Rocky Mountain University of Health Professions,Provo,84606,UT,12,40.211724,-111.656188,City,Midsize,,Utah,FALSE,FALSE
5199,Paul Mitchell the School-Fort Myers,Fort Myers,33913,FL,41,26.495581,-81.792422,Rural,Fringe,,Florida,FALSE,TRUE
5200,Paul Mitchell the School-Raleigh,Raleigh,27612-7358,NC,11,35.882566,-78.740471,City,Large,,North Carolina,FALSE,TRUE
5201,CUNY Stella and Charles Guttman Community College,New York,10018-2602,NY,11,40.75281,-73.984131,City,Large,,New York,FALSE,FALSE
5202,Lil Lou's Beauty and Barber College,Gary,46409-2404,IN,13,41.53025,-87.335811,City,Small,,Indiana,FALSE,FALSE
5203,Criswell College,Dallas,75246-1537,TX,11,32.793513,-96.77669,City,Large,,Texas,FALSE,FALSE
5204,Beverly Hills Design Institute,Beverly Hills,90211,CA,21,34.06463,-118.375621,Suburb,Large,,California,FALSE,TRUE
5205,Reflections Academy of Beauty,Decatur,62526,IL,13,39.843265,-88.956239,City,Small,,Illinois,FALSE,FALSE
5206,UCAS University of Cosmetology Arts & Sciences-La Joya,La Joya,78560-4018,TX,21,26.24605,-98.468021,Suburb,Large,,Texas,FALSE,TRUE
5207,Annenberg School of Nursing,Reseda,91335-5426,CA,11,34.200825,-118.553851,City,Large,,California,FALSE,FALSE
5208,American Medical Academy,Miami,33186-4830,FL,21,25.66273,-80.393361,Suburb,Large,,Florida,FALSE,FALSE
5209,Tooele Technical College,Tooele,84074-2093,UT,41,40.527752,-112.325714,Rural,Fringe,,Utah,FALSE,TRUE
5210,Chamberlain University-Georgia,Sandy Springs,30342,GA,12,33.911943,-84.351949,City,Midsize,,Georgia,TRUE,FALSE
5211,Chamberlain University-Indiana,Indianapolis,46240,IN,11,39.91916,-86.111061,City,Large,,Indiana,TRUE,FALSE
5212,Sessions College for Professional Design,Tempe,85281,AZ,12,33.427133,-111.941123,City,Midsize,,Arizona,FALSE,FALSE
5213,Tulsa Welding School-Jacksonville,Jacksonville,32216-3634,FL,11,30.313564,-81.56007,City,Large,,Florida,FALSE,TRUE
5214,Empire Beauty School-Virginia Beach,Virginia Beach,23462-6779,VA,11,36.838455,-76.135548,City,Large,,Virginia,TRUE,TRUE
5215,Ross Medical Education Center-Morgantown,Morgantown,26505-5884,WV,23,39.652359,-79.943611,Suburb,Small,,West Virginia,FALSE,TRUE
5216,Paul Mitchell the School-Ogden,Ogden,84401,UT,13,41.225229,-111.974233,City,Small,,Utah,FALSE,TRUE
5217,Miami Ad School-New York,Astoria,11106,NY,11,40.755046,-73.925071,City,Large,,New York,TRUE,FALSE
5218,Larry's Barber College,Chicago,60628-2322,IL,11,41.703711,-87.643207,City,Large,,Illinois,FALSE,FALSE
5219,Futura Career Institute,Hialeah,33012-3325,FL,21,25.863128,-80.306991,Suburb,Large,,Florida,FALSE,FALSE
5220,Flair Beauty College,Valencia,91355-2106,CA,21,34.414463,-118.550015,Suburb,Large,,California,FALSE,FALSE
5221,Vogue College of Cosmetology-San Antonio Fredericksburg,San Antonio,78201-5035,TX,11,29.462345,-98.523455,City,Large,,Texas,FALSE,TRUE
5222,Vogue College of Cosmetology,San Antonio,78238-4402,TX,11,29.465563,-98.602991,City,Large,,Texas,FALSE,FALSE
5223,Tomorrow's Image Barber And Beauty Academy of Virginia,Newport News,23608-5532,VA,12,37.133072,-76.529229,City,Midsize,,Virginia,TRUE,FALSE
5224,Medical Allied Career Center,Santa Fe Springs,90670-4710,CA,21,33.91871,-118.062402,Suburb,Large,,California,FALSE,FALSE
5225,Bais HaMedrash and Mesivta of Baltimore,Baltimore,21209-1613,MD,21,39.379528,-76.674414,Suburb,Large,,Maryland,FALSE,TRUE
5226,Barber & Beauty Institute of New York,Hempstead,11550-6317,NY,21,40.69983,-73.615341,Suburb,Large,,New York,TRUE,FALSE
5227,Salon Institute-Toledo Campus,Toledo,43615-1731,OH,21,41.674855,-83.696989,Suburb,Large,,Ohio,FALSE,TRUE
5228,Athena Career Academy,Toledo,43615,OH,11,41.614633,-83.665339,City,Large,,Ohio,FALSE,FALSE
5229,Yeshiva Gedolah Zichron Leyma,Union,07083-3618,NJ,21,40.6992,-74.268351,Suburb,Large,,New Jersey,FALSE,FALSE
5230,The Barber School,Midvale,84047-3723,UT,21,40.621415,-111.891446,Suburb,Large,,Utah,FALSE,FALSE
5231,Be'er Yaakov Talmudic Seminary,Spring Valley,10977,NY,21,41.1382062,-74.029573,Suburb,Large,,New York,FALSE,FALSE
5232,Rio Grande Valley College,Pharr,78577-2106,TX,21,26.24215,-98.177978,Suburb,Large,,Texas,FALSE,FALSE
5233,Alexander Academy,Lunenburg,01462-0000,MA,22,42.587705,-71.769406,Suburb,Midsize,,Massachusetts,FALSE,FALSE
5234,Aveda Institute-Tucson,Tucson,85701,AZ,11,32.220141,-110.968361,City,Large,,Arizona,FALSE,TRUE
5235,Diamond Beauty College,South El Monte,91733-2180,CA,21,34.062971,-118.046711,Suburb,Large,,California,FALSE,FALSE
5236,Unitek College,South San Francisco,94080-1005,CA,13,37.65642,-122.455603,City,Small,,California,FALSE,FALSE
5237,University Academy of Hair Design,Tuscaloosa,35401-5621,AL,12,33.19105,-87.559744,City,Midsize,,Alabama,FALSE,FALSE
5238,Florida Institute of Recording Sound and Technology,Orlando,32810,FL,11,28.57897,-81.411511,City,Large,,Florida,TRUE,FALSE
5239,Paul Mitchell the School-Reno,Reno,89502,NV,11,39.509232,-119.803848,City,Large,,Nevada,FALSE,TRUE
5240,Boise Barber College,Boise,83709,ID,12,43.588823,-116.278054,City,Midsize,,Idaho,FALSE,TRUE
5241,Austin Kade Academy,Idaho Falls,83404-5540,ID,13,43.482859,-112.001128,City,Small,,Idaho,FALSE,FALSE
5242,Aesthetic Science Institute,Latham,12110-1095,NY,21,42.76194,-73.794947,Suburb,Large,,New York,FALSE,FALSE
5243,Elaine Sterling Institute,Atlanta,30326-2633,GA,11,33.846647,-84.363266,City,Large,,Georgia,FALSE,FALSE
5244,Wade Gordon Hairdressing Academy,Amarillo,79109,TX,12,35.186494,-101.873963,City,Midsize,,Texas,FALSE,FALSE
5245,Mitsu Sato Hair Academy,Overland Park,66212-1457,KS,12,38.964694,-94.670149,City,Midsize,,Kansas,FALSE,FALSE
5246,FVI School of Nursing and Technology,Miami,33144,FL,21,25.773542,-80.321789,Suburb,Large,,Florida,FALSE,FALSE
5247,SAE Institute of Technology-Atlanta,Atlanta,30303-1736,GA,11,33.75993,-84.38696,City,Large,,Georgia,FALSE,TRUE
5248,Academy di Firenze,Jerome,83338-2329,ID,33,42.723871,-114.519826,Town,Remote,,Idaho,FALSE,FALSE
5249,SAE Institute of Technology-Miami,North Miami Beach,33160-4307,FL,21,25.92387,-80.155391,Suburb,Large,,Florida,FALSE,FALSE
5250,Colorado State University Global,Aurora,80011-0000,CO,11,39.724786,-104.786666,City,Large,,Colorado,TRUE,FALSE
5251,Paul Mitchell the School-Overland Park,Overland Park,66212,KS,12,38.95593,-94.688051,City,Midsize,,Kansas,FALSE,TRUE
5252,Medspa Academies,South Jordan,84095-3519,UT,21,40.55681,-111.912821,Suburb,Large,,Utah,FALSE,FALSE
5253,Brighton Institute of Cosmetology,Brighton,48116-8360,MI,22,42.521018,-83.743486,Suburb,Midsize,,Michigan,FALSE,TRUE
5254,West Coast University-Dallas,Richardson,75080-2712,TX,11,32.82746,-96.873805,City,Large,,Texas,FALSE,FALSE
5255,Empire Beauty School-Savannah,Savannah,31406-2455,GA,12,32.008498,-81.110045,City,Midsize,,Georgia,FALSE,TRUE
5256,Ogle School Hair Skin Nails-Denton,Denton,76205-7534,TX,12,33.192334,-97.113213,City,Midsize,,Texas,FALSE,TRUE
5257,Empire Beauty School-West Greensboro,Greensboro,27407-2693,NC,11,36.051588,-79.90432,City,Large,,North Carolina,FALSE,TRUE
5258,Hays Academy of Hair Design,Salina,67401-0000,KS,33,38.8398,-97.607551,Town,Remote,,Kansas,FALSE,FALSE
5259,Bellus Academy,Manhattan,66502-2838,KS,13,39.191749,-96.60827,City,Small,,Kansas,FALSE,FALSE
5260,MotoRing Technical Training Institute,East Providence,02914-5022,RI,21,41.81866,-71.384761,Suburb,Large,,Rhode Island,FALSE,FALSE
5261,Unitek College,Hayward,94541-7026,CA,21,37.661039,-122.116059,Suburb,Large,,California,FALSE,FALSE
5262,Medical Career Institute,Ocean,07712,NJ,21,40.263786,-74.046322,Suburb,Large,,New Jersey,FALSE,FALSE
5263,Advance Beauty Techs Academy,San Jacinto,92583-6572,CA,12,33.884074,-117.517655,City,Midsize,,California,FALSE,FALSE
5264,Elevate Salon Institute-Westminster,Westminster,80031,CO,21,39.857821,-105.072521,Suburb,Large,,Colorado,FALSE,TRUE
5265,Brand College,Glendale,91203,CA,12,34.15799,-118.265551,City,Midsize,,California,FALSE,FALSE
5266,Hinton Barber and Beauty College,Vallejo,94590,CA,12,38.109629,-122.245384,City,Midsize,,California,FALSE,FALSE
5267,Advanced Career Institute,Visalia,93291,CA,12,36.344669,-119.38533,City,Midsize,,California,FALSE,FALSE
5268,Digital Film Academy,New York,10036,NY,11,40.760073,-73.991082,City,Large,,New York,FALSE,FALSE
5269,MyComputerCareer at Raleigh,Raleigh,27606,NC,11,35.767841,-78.727186,City,Large,,North Carolina,FALSE,TRUE
5270,South University-Austin,Round Rock,78681-2300,TX,41,30.479474,-97.689972,Rural,Fringe,,Texas,FALSE,FALSE
5271,Bryant & Stratton College-Online,Orchard Park,14127,NY,21,42.790174,-78.770363,Suburb,Large,,New York,FALSE,FALSE
5272,Ogle School Hair Skin Nails-San Antonio,San Antonio,78216,TX,11,29.518311,-98.503686,City,Large,,Texas,FALSE,TRUE
5273,Ideal Beauty Academy,Louisville,40223,KY,21,38.225024,-85.568052,Suburb,Large,,Kentucky,FALSE,FALSE
5274,Warner Pacific University Professional and Graduate Studies,Portland,97215,OR,11,45.503764,-122.56253,City,Large,,Oregon,FALSE,FALSE
